City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain (inches),Snow (inches)
895,Barreirinha,BR,-2.7933,-57.07,72.64,98,100,0.87,overcast clouds,,
896,Chuy,UY,-33.6971,-53.4616,53.85,65,0,3.76,clear sky,,
897,Asau,RO,46.4333,26.4,29.32,86,3,6.2,clear sky,,
898,Suluq,LY,31.6682,20.2521,72.14,22,25,10.11,scattered clouds,,
899,Great Falls,US,47.5002,-111.3008,37.85,69,75,20.71,broken clouds,,
900,Strelka,RU,58.0728,93.0344,31.59,98,100,5.14,overcast clouds,,
901,Cabo San Lucas,MX,22.8909,-109.9124,69.62,69,92,4.0,overcast clouds,,
902,Sitka,US,57.0531,-135.33,42.69,70,100,13.8,overcast clouds,,
903,Thompson,CA,55.7435,-97.8558,33.96,55,0,4.61,clear sky,,
904,Kawalu,ID,-7.3817,108.2082,87.3,57,36,3.58,scattered clouds,,
905,Tallahassee,US,30.4383,-84.2807,63.32,85,0,0.0,clear sky,,
906,Lavrentiya,RU,65.5833,-171.0,-0.02,86,10,10.69,clear sky,,
907,Nanortalik,GL,60.1432,-45.2371,32.99,83,100,3.76,overcast clouds,,
908,Lagoa,PT,39.05,-27.9833,58.96,72,52,7.67,broken clouds,,
909,San Juan,AR,-31.5375,-68.5364,63.16,35,0,2.51,clear sky,,
910,Haines Junction,CA,60.7522,-137.5108,33.75,51,22,9.22,few clouds,,
911,Bilma,NE,18.6853,12.9164,80.24,7,25,6.35,scattered clouds,,
912,Vostok,RU,46.4856,135.8833,55.51,52,54,12.97,broken clouds,,
913,Vila Franca Do Campo,PT,37.7167,-25.4333,55.81,64,96,3.83,overcast clouds,,
914,Kodinsk,RU,58.6881,99.1844,28.72,80,100,10.11,overcast clouds,,
915,San Joaquin,US,37.9333,-121.3011,66.45,63,0,19.57,clear sky,,
916,Kaeo,NZ,-35.1,173.7833,69.19,90,100,7.43,overcast clouds,,
917,Edgewater,US,28.9889,-80.9023,72.0,77,1,9.31,clear sky,,
918,Chumikan,RU,54.7183,135.315,29.86,59,100,4.63,overcast clouds,,
919,Iquique,CL,-20.2208,-70.1431,64.44,74,42,1.88,scattered clouds,,
920,Georgetown,MY,5.4112,100.3354,84.13,78,40,3.44,scattered clouds,,
921,San Luis,AR,-33.295,-66.3356,59.5,57,0,10.83,clear sky,,
922,Balakhta,RU,55.38,91.6,34.86,100,100,2.89,overcast clouds,,
923,Baherden,TM,38.4362,57.4316,66.94,43,74,10.87,broken clouds,,
924,Bambous Virieux,MU,-20.3428,57.7575,79.21,94,75,5.75,broken clouds,,
925,Ukiah,US,39.1502,-123.2078,56.37,78,40,10.36,scattered clouds,,
926,Geilo,NO,60.5333,8.2076,12.47,89,12,9.95,few clouds,,
927,Olinda,BR,-8.0089,-34.8553,80.33,74,40,4.61,scattered clouds,,
928,Saldanha,ZA,-33.0117,17.9442,59.05,87,25,10.83,light rain,,
929,Kashi,CN,39.4547,75.9797,65.41,20,0,8.95,clear sky,,
930,Padang,ID,-0.9492,100.3543,86.05,60,33,5.95,scattered clouds,,
931,Juneau,US,58.3019,-134.4197,44.6,57,75,6.91,shower rain,,
932,Soe,ID,-9.8607,124.284,81.19,43,63,3.13,broken clouds,,
933,Bandarbeyla,SO,9.4942,50.8122,77.74,73,61,4.25,broken clouds,,
934,Kisangani,CD,0.5167,25.2,69.6,96,87,1.9,overcast clouds,,
935,Yuksekova,TR,37.5736,44.2872,40.53,81,78,2.66,broken clouds,,
936,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,76.86,78,9,3.0,clear sky,,
937,Karlskrona,SE,56.1616,15.5866,34.25,83,100,15.12,overcast clouds,,
938,Mount Gambier,AU,-37.8333,140.7667,62.51,63,100,10.36,light rain,,
939,Kawerau,NZ,-38.1,176.7,73.24,71,90,1.99,overcast clouds,,
940,Avera,US,33.194,-82.5271,62.11,60,49,3.96,scattered clouds,,
941,Mago,RU,53.2514,140.1822,32.14,71,100,12.19,snow,,
942,Shiyan,CN,32.6475,110.7781,76.44,38,1,8.28,clear sky,,
943,Moree,AU,-29.4667,149.85,86.02,45,75,6.91,broken clouds,,
944,Russell,US,32.3502,-85.1999,65.43,87,0,0.0,clear sky,,
945,Husavik,IS,66.0449,-17.3389,23.2,88,100,9.62,light snow,,
946,Guajara,BR,-2.9667,-57.6667,72.03,99,99,1.25,overcast clouds,,
947,Celestun,MX,20.8667,-90.4,79.79,74,0,11.18,clear sky,,
948,Kieta,PG,-6.2167,155.6333,82.8,84,100,10.25,moderate rain,,
949,Dickinson,US,29.4608,-95.0513,72.16,94,100,9.22,mist,,
950,Grindavik,IS,63.8424,-22.4338,28.87,86,100,23.02,light snow,,
951,Mahibadhoo,MV,3.7833,72.9667,83.26,64,24,2.77,few clouds,,
952,Korla,CN,41.7597,86.1469,65.86,17,7,6.89,clear sky,,
953,Vitim,RU,59.4511,112.5578,21.67,80,100,7.52,overcast clouds,,
954,Basco,PH,20.4487,121.9702,74.23,73,79,20.54,broken clouds,,
955,Gobabis,NA,-22.45,18.9667,59.02,45,0,4.92,clear sky,,
956,Vila Velha,BR,-20.3297,-40.2925,76.95,95,20,2.3,few clouds,,
957,Koungheul,SN,13.9833,-14.8,72.32,47,8,11.39,clear sky,,
958,Pau Brasil,BR,-15.4642,-39.6511,68.22,96,13,0.74,few clouds,,
959,Voh,NC,-20.9667,164.7,79.14,84,100,4.36,light rain,,
960,Shingu,JP,33.7333,135.9833,60.71,46,0,6.73,clear sky,,
961,Aklavik,CA,68.2191,-135.0107,-16.29,94,97,5.28,overcast clouds,,
962,Novikovo,RU,51.1537,37.8879,32.36,71,17,7.81,few clouds,,
963,Kuusankoski,FI,60.907,26.6244,32.52,99,100,18.41,snow,,
964,Price,US,39.5994,-110.8107,49.26,37,0,4.61,clear sky,,
965,Boyuibe,BO,-20.4167,-63.2833,65.16,85,100,4.65,overcast clouds,,
966,Guerrero Negro,MX,27.9769,-114.0611,59.56,88,0,15.23,clear sky,,
967,Poronaysk,RU,49.2167,143.1167,41.99,81,85,14.09,overcast clouds,,
968,Inta,RU,66.0317,60.1659,9.52,96,97,2.06,overcast clouds,,
969,Tefe,BR,-3.3542,-64.7114,72.88,98,83,1.3,broken clouds,,
970,Chimore,BO,-16.9833,-65.1333,75.16,81,100,1.34,overcast clouds,,
971,Kiunga,PG,-6.1219,141.2906,87.26,67,90,1.92,overcast clouds,,
972,Biltine,TD,14.5333,20.9167,81.07,12,9,8.84,clear sky,,
973,Visnes,NO,59.3556,5.2242,37.45,65,20,18.41,few clouds,,
974,Gazojak,TM,41.1875,61.4036,74.32,15,100,7.85,overcast clouds,,
975,Agadez,NE,19.75,10.25,81.48,6,9,7.36,clear sky,,
976,Makasar,ID,-5.14,119.4221,86.05,74,20,1.14,few clouds,,
977,San Pedro,PH,14.35,121.0167,79.83,83,100,8.05,overcast clouds,,
978,Ceres,US,37.5949,-120.9577,66.15,52,0,13.8,clear sky,,
979,Nha Trang,VN,12.25,109.1833,77.0,77,100,12.55,overcast clouds,,
980,Minudasht,IR,37.2289,55.3747,54.97,82,100,4.61,overcast clouds,,
981,Quang Ngai,VN,15.1167,108.8,72.52,88,100,8.19,overcast clouds,,
982,Komsomolskiy,UZ,40.4272,71.7189,65.12,36,0,2.3,clear sky,,
983,Baykit,RU,61.67,96.37,27.0,91,100,9.62,light snow,,
984,Tecate,MX,32.5667,-116.6333,62.01,82,0,1.97,clear sky,,
985,Ambilobe,MG,-13.2,49.05,74.91,92,99,1.43,overcast clouds,,
986,Stabat,ID,3.761,98.4513,79.0,67,100,4.03,overcast clouds,,
987,Mahanoro,MG,-19.9,48.8,75.88,86,85,3.8,overcast clouds,,
988,Thinadhoo,MV,0.5333,72.9333,82.8,67,1,2.3,clear sky,,
989,Campo Largo,BR,-25.4586,-49.5283,64.65,99,100,2.17,overcast clouds,,
990,Bengkulu,ID,-3.8004,102.2655,84.94,59,28,7.2,scattered clouds,,
991,Sur,OM,22.5667,59.5289,87.22,32,0,6.58,clear sky,,
992,Jalu,LY,29.0331,21.5482,78.58,11,0,9.78,clear sky,,
993,Homer,US,59.6425,-151.5483,37.27,74,100,8.99,light rain,,
994,Monrovia,LR,6.3005,-10.7969,77.56,85,99,5.73,overcast clouds,,
995,Yar-Sale,RU,66.8333,70.8333,23.0,97,87,6.38,overcast clouds,,
996,Shimoda,JP,34.6667,138.95,61.11,69,37,11.25,scattered clouds,,
997,Tucurui,BR,-3.7661,-49.6725,73.58,98,100,2.01,moderate rain,,
998,Sisimiut,GL,66.9395,-53.6735,23.99,94,81,2.21,broken clouds,,
999,Lompoc,US,34.6391,-120.4579,62.94,78,0,32.01,clear sky,,
1000,Buchanan,LR,5.8808,-10.0467,78.1,90,100,4.83,overcast clouds,,
1001,Fillmore,US,43.6666,-92.1002,36.09,86,0,4.61,clear sky,,
1002,Constitucion,CL,-35.3333,-72.4167,55.27,61,0,6.85,clear sky,,
1003,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,73.15,78,39,1.39,scattered clouds,,
1004,Sinor,IN,21.9167,73.3333,84.22,22,0,5.73,clear sky,,
1005,Beringovskiy,RU,63.05,179.3167,-0.56,83,69,15.35,broken clouds,,
1006,Ancud,CL,-41.8697,-73.8203,57.22,97,100,12.06,light rain,,
1007,Wanaka,NZ,-44.7,169.15,60.78,87,100,5.21,light rain,,
1008,Banda Aceh,ID,5.5577,95.3222,83.75,67,99,1.77,overcast clouds,,
1009,Chicama,PE,-7.8447,-79.1469,63.14,80,33,4.94,scattered clouds,,
1010,Ambon,ID,-3.6954,128.1814,91.54,58,20,6.91,few clouds,,
1011,Antofagasta,CL,-23.65,-70.4,60.08,76,42,2.89,scattered clouds,,
1012,Honningsvag,NO,70.9821,25.9704,24.55,68,75,6.91,broken clouds,,
1013,Antalaha,MG,-14.9003,50.2788,76.46,84,100,3.47,overcast clouds,,
1014,Khandyga,RU,62.6667,135.6,19.65,75,100,4.47,overcast clouds,,
1015,Viransehir,TR,37.2353,39.7631,55.99,53,32,4.83,scattered clouds,,
1016,Ararat,AM,39.8317,44.7049,41.34,45,100,4.56,overcast clouds,,
1017,Fortuna,US,40.5982,-124.1573,51.93,93,100,9.22,overcast clouds,,
1018,Wad Madani,SD,14.4012,33.5199,86.29,20,12,8.25,few clouds,,
1019,Zaria,NG,11.1113,7.7227,74.41,54,44,5.82,scattered clouds,,
1020,Galle,LK,6.0367,80.217,79.93,76,100,0.87,overcast clouds,,
1021,Gumdag,TM,39.2061,54.5906,56.88,70,100,16.17,overcast clouds,,
1022,Sobolevo,RU,54.4299,31.8996,29.89,84,98,17.29,overcast clouds,,
1023,Znamenskoye,RU,57.1281,73.8282,41.16,86,100,10.31,overcast clouds,,
1024,Burnie,AU,-41.0667,145.9167,62.64,66,100,5.44,overcast clouds,,
1025,Isangel,VU,-19.55,169.2667,87.91,74,75,3.44,broken clouds,,
1026,Yumen,CN,40.2833,97.2,63.1,11,0,7.07,clear sky,,
1027,Batagay-Alyta,RU,67.8006,130.4114,5.9,80,84,3.09,broken clouds,,
1028,Maldonado,UY,-34.6667,-54.9167,50.23,51,0,4.25,clear sky,,
1029,Zhigansk,RU,66.7697,123.3711,6.26,83,90,16.4,overcast clouds,,
1030,Cidreira,BR,-30.1811,-50.2056,68.29,87,71,6.98,broken clouds,,
1031,Lasa,IT,46.6166,10.7002,40.08,68,38,5.39,scattered clouds,,
1032,Katsuura,JP,35.1333,140.3,54.36,84,99,17.56,overcast clouds,,
1033,Yiyang,CN,28.5892,112.3283,67.26,66,98,4.41,overcast clouds,,
1034,Hambantota,LK,6.1241,81.1185,84.54,84,40,5.75,scattered clouds,,
1035,Fez,MA,34.0372,-4.9998,52.05,100,75,4.61,broken clouds,,
1036,Sestri Levante,IT,44.2732,9.3968,49.6,82,0,3.0,clear sky,,
1037,Ayagoz,KZ,47.9714,80.4392,54.81,44,2,3.67,clear sky,,
1038,Kaseda,JP,31.4167,130.3167,60.57,43,72,6.31,broken clouds,,
1039,Norfolk,US,42.1668,-71.2495,48.07,57,0,0.0,clear sky,,
1040,Labuhan,ID,-6.8844,112.2051,84.76,69,31,2.66,scattered clouds,,
1041,Solwezi,ZM,-12.1688,26.3894,58.87,94,81,2.86,broken clouds,,
1042,Bambanglipuro,ID,-7.95,110.2833,84.42,70,21,5.97,few clouds,,
1043,Bereznik,RU,62.8551,42.7072,16.92,95,69,4.81,broken clouds,,
1044,Acajutla,SV,13.5928,-89.8275,81.46,75,57,4.59,broken clouds,,
1045,Arandis,NA,-22.4167,14.9667,58.71,68,0,0.98,clear sky,,
1046,Yagodnoye,RU,62.55,149.6667,9.93,79,100,5.66,overcast clouds,,
1047,Ramshir,IR,30.8946,49.4092,71.35,13,15,3.51,few clouds,,
1048,Nouadhibou,MR,20.931,-17.0347,64.38,88,0,8.05,clear sky,,
1049,Lalmohan,BD,22.3384,90.7419,85.35,62,87,11.83,overcast clouds,,
1050,Natal,BR,-5.795,-35.2094,77.22,88,20,5.75,few clouds,,
1051,Ponta Do Sol,PT,32.6667,-17.1,55.0,75,38,11.36,scattered clouds,,
1052,Minas,UY,-34.3759,-55.2377,49.26,38,1,4.09,clear sky,,
1053,Zhireken,RU,52.8249,117.3076,21.58,31,47,11.83,scattered clouds,,
1054,Agua Verde,MX,22.9,-106.05,68.09,80,28,5.5,scattered clouds,,
1055,Selje,NO,62.0459,5.351,33.6,95,100,14.74,overcast clouds,,
1056,Chapais,CA,49.7834,-74.8492,19.18,96,35,3.02,scattered clouds,,
1057,Bartow,US,27.8964,-81.8431,70.79,92,75,3.44,broken clouds,,
1058,Kiri Buru,IN,22.0833,85.35,94.05,27,6,3.78,clear sky,,
1059,Lakes Entrance,AU,-37.8811,147.981,69.17,61,66,5.06,broken clouds,,
1060,Narodychi,UA,51.2029,29.0823,33.42,60,98,15.43,overcast clouds,,
1061,Omsukchan,RU,62.5333,155.8,10.85,87,100,3.67,overcast clouds,,
1062,Kamarion,GR,36.8,25.8167,60.1,77,100,18.79,overcast clouds,,
1063,Nome,US,64.5011,-165.4064,15.87,48,0,11.5,clear sky,,
1064,Tura,IN,25.5198,90.2201,75.36,81,83,5.73,broken clouds,,
1065,Santa Maria,BR,-29.6842,-53.8069,67.3,94,100,8.05,overcast clouds,,
1066,Coxim,BR,-18.5067,-54.76,78.8,67,48,1.86,scattered clouds,,
1067,Kitimat,CA,54.0524,-128.6534,43.18,45,100,2.19,overcast clouds,,
1068,Priargunsk,RU,50.3691,119.1012,28.02,19,58,20.56,broken clouds,,
1069,Tchamba,TG,9.0333,1.4167,74.28,78,93,3.36,overcast clouds,,
1070,Bairiki,KI,1.3292,172.9752,86.0,79,20,8.05,light rain,,
1071,Nhulunbuy,AU,-12.2333,136.7667,92.01,55,20,9.22,few clouds,,
1072,El Monte,US,34.0686,-118.0276,70.16,70,0,6.91,clear sky,,
1073,Inuvik,CA,68.3499,-133.7218,-12.14,70,100,5.75,light snow,,
1074,Muros,ES,42.7762,-9.0603,43.09,66,0,15.86,clear sky,,
1075,Havre-Saint-Pierre,CA,50.2334,-63.5986,32.0,59,0,17.27,clear sky,,
1076,Camana,PE,-16.6228,-72.7111,69.3,82,85,4.07,overcast clouds,,
1077,Gurupi,BR,-11.7292,-49.0686,73.78,74,41,1.99,scattered clouds,,
1078,Touros,BR,-5.1989,-35.4608,76.89,83,80,9.35,broken clouds,,
1079,Mafeteng,LS,-29.823,27.2374,47.35,80,0,3.78,clear sky,,
1080,Salekhard,RU,66.53,66.6019,15.85,88,34,4.21,scattered clouds,,
1081,Hay River,CA,60.8156,-115.7999,40.98,60,40,6.91,scattered clouds,,
1082,Biograd Na Moru,HR,43.9433,15.4519,38.75,75,0,4.25,clear sky,,
1083,Kapit,MY,2.0167,112.9333,79.23,84,100,1.81,overcast clouds,,
1084,Grand-Santi,GF,4.25,-54.3833,71.85,100,97,1.86,overcast clouds,,
1085,Swan Hill,AU,-35.3378,143.5544,79.41,27,0,5.73,clear sky,,
1086,Hazorasp,UZ,41.3194,61.0742,60.64,28,87,16.89,overcast clouds,,
1087,Gisborne,NZ,-38.6533,178.0042,72.09,65,54,11.97,broken clouds,,
1088,Kosh-Agach,RU,50.0,88.6667,34.38,62,36,1.61,scattered clouds,,
1089,Vredendal,ZA,-31.6683,18.5012,60.17,81,64,6.91,broken clouds,,
1090,Anadyr,RU,64.75,177.4833,3.7,77,0,11.18,clear sky,,
1091,Lodja,CD,-3.4833,23.4333,65.68,98,86,1.28,overcast clouds,,
1092,Wellington,NZ,-41.2866,174.7756,67.66,93,75,21.85,broken clouds,,
1093,Dangriga,BZ,16.9692,-88.2321,81.28,77,37,13.96,scattered clouds,,
1094,Cap Malheureux,MU,-19.9842,57.6142,79.47,85,33,3.0,scattered clouds,,
1095,Platteville,US,42.7342,-90.4785,41.56,81,100,4.61,overcast clouds,,
1096,Qaqortoq,GL,60.7167,-46.0333,32.36,77,100,4.45,overcast clouds,,
1097,Poum,NC,-20.2333,164.0167,80.73,82,100,27.02,light rain,,
1098,Rabo De Peixe,PT,37.8,-25.5833,54.91,71,20,3.44,few clouds,,
1099,Tautira,PF,-17.7333,-149.15,82.47,77,24,16.8,light rain,,
1100,Chapeco,BR,-27.0964,-52.6183,64.15,94,40,0.0,fog,,
1101,Dalvik,IS,65.9702,-18.5286,24.73,94,100,8.72,snow,,
1102,Provideniya,RU,64.3833,-173.3,10.51,61,0,15.99,clear sky,,
1103,Dingle,PH,10.9995,122.6711,85.95,64,100,10.65,light rain,,
1104,Port-Gentil,GA,-0.7193,8.7815,80.13,83,99,7.74,overcast clouds,,
1105,Taguatinga,BR,-12.3857,-46.5711,73.35,57,35,2.66,scattered clouds,,
1106,Talnakh,RU,69.4865,88.3972,16.21,77,29,9.78,scattered clouds,,
1107,Juruti,BR,-2.1522,-56.0922,74.28,96,97,1.3,overcast clouds,,
1108,Hornepayne,CA,49.2138,-84.7705,28.83,98,100,5.59,light snow,,
1109,Bintulu,MY,3.1667,113.0333,84.61,79,40,1.14,scattered clouds,,
1110,Peleduy,RU,59.6289,112.7406,21.47,81,100,7.74,light snow,,
1111,Vouliagmeni,GR,37.8167,23.7833,57.36,67,0,17.27,clear sky,,
1112,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,72.72,99,83,2.42,broken clouds,,
1113,Moose Factory,CA,51.2585,-80.6094,17.6,86,75,10.36,broken clouds,,
1114,Mana,GF,5.6592,-53.7767,77.68,83,97,8.52,overcast clouds,,
1115,Oktyabrskoye,RU,43.0645,44.7417,30.34,93,97,11.18,overcast clouds,,
1116,San Andres,CO,12.5847,-81.7006,80.62,78,75,9.22,broken clouds,,
1117,Kavaratti,IN,10.5669,72.642,82.49,73,46,2.51,scattered clouds,,
1118,Qui Nhon,VN,13.7667,109.2333,74.57,87,100,16.44,overcast clouds,,
1119,Larsnes,NO,62.2028,5.5773,33.44,70,100,12.88,overcast clouds,,
1120,La Poza,MX,20.1167,-96.9667,76.51,83,11,1.92,few clouds,,
1121,Estelle,US,29.8458,-90.1067,73.4,75,100,12.66,overcast clouds,,
1122,Suntar,RU,62.1444,117.6319,18.16,74,100,7.78,overcast clouds,,
1123,Clyde River,CA,70.4692,-68.5914,5.23,72,0,4.61,clear sky,,
1124,Navoi,UZ,40.0844,65.3792,65.68,39,0,16.11,clear sky,,
1125,Sambava,MG,-14.2667,50.1667,75.45,88,100,3.85,overcast clouds,,
1126,Kincardine,GB,56.0667,-3.7167,51.19,92,100,8.88,light rain,,
1127,Taoudenni,ML,22.6783,-3.9836,78.1,21,0,8.63,clear sky,,
1128,Tarakan,ID,3.3,117.6333,85.5,70,20,5.75,few clouds,,
1129,Yumbing,PH,9.2393,124.6578,81.86,80,100,11.36,overcast clouds,,
1130,Kushmurun,KZ,52.4503,64.6311,42.71,85,95,14.03,overcast clouds,,
1131,Huntsville,US,34.7304,-86.5861,63.21,67,0,4.61,clear sky,,
1132,Hualmay,PE,-11.0964,-77.6139,68.99,84,81,8.77,broken clouds,,
1133,Winnemucca,US,40.973,-117.7357,57.25,41,100,16.11,overcast clouds,,
1134,Dryden,CA,49.7833,-92.7503,35.89,60,0,10.36,clear sky,,
1135,Bilibino,RU,68.0546,166.4372,8.06,71,11,3.33,few clouds,,
1136,Portland,US,45.5234,-122.6762,45.32,82,42,8.01,scattered clouds,,
1137,Sale,MA,34.0389,-6.8166,53.74,93,75,14.97,broken clouds,,
1138,Yuanping,CN,38.7153,112.7575,69.42,10,0,4.14,clear sky,,
1139,Oga,IT,46.4631,10.347,27.14,69,13,3.51,few clouds,,
1140,Leshan,CN,29.5623,103.7639,65.3,61,100,4.29,overcast clouds,,
1141,Tulagi,SB,-9.0996,160.1476,79.97,86,100,15.52,overcast clouds,,
1142,Alekseyevsk,RU,57.8406,108.3492,24.84,80,99,5.32,overcast clouds,,
1143,Prince Rupert,CA,54.3161,-130.3201,40.69,93,100,12.66,light rain,,
1144,North Platte,US,41.1239,-100.7654,57.09,31,0,20.71,clear sky,,
1145,Skjervoy,NO,70.0311,20.9714,25.11,67,27,11.1,scattered clouds,,
1146,Mbinga,TZ,-10.9333,35.0167,61.21,94,50,1.32,scattered clouds,,
1147,Airai,TL,-8.9266,125.4092,75.78,48,14,1.79,few clouds,,
1148,Rybnoye,RU,54.7256,39.5119,25.95,87,48,8.95,scattered clouds,,
1149,Brigantine,US,39.4101,-74.3646,46.0,78,0,0.0,clear sky,,
1150,Turukhansk,RU,65.8167,87.9833,27.52,94,100,18.16,snow,,
1151,Glenwood Springs,US,39.5505,-107.3248,56.21,48,100,21.85,overcast clouds,,
1152,Santa Rosa,PH,14.3122,121.1114,80.58,70,100,15.28,light rain,,
1153,East London,ZA,-33.0153,27.9116,63.54,77,0,5.75,clear sky,,
1154,Tuatapere,NZ,-46.1333,167.6833,64.53,75,100,3.29,light rain,,
1155,Mamallapuram,IN,12.6264,80.1722,88.05,63,89,8.52,overcast clouds,,
1156,Olafsvik,IS,64.8945,-23.7142,27.75,70,89,34.52,overcast clouds,,
1157,Nuqui,CO,5.7125,-77.2708,77.81,89,100,3.47,moderate rain,,
1158,Mandalgovi,MN,45.7625,106.2708,42.13,40,72,6.53,broken clouds,,
1159,Havelock,US,34.8791,-76.9013,61.93,69,0,3.44,clear sky,,
1160,Conway,US,35.0887,-92.4421,61.79,89,100,1.01,overcast clouds,,
1161,Tha Bo,TH,17.85,102.5814,81.99,78,45,4.61,scattered clouds,,
1162,Turinsk,RU,58.0458,63.696,37.0,98,100,6.64,overcast clouds,,
1163,Marawi,PH,7.9986,124.2928,75.78,81,100,5.59,overcast clouds,,
1164,Ixtapa,MX,20.7,-105.2,70.23,78,0,1.01,clear sky,,
1165,Mount Isa,AU,-20.7333,139.5,92.97,7,6,10.36,clear sky,,
1166,Srednekolymsk,RU,67.45,153.6833,1.02,79,100,2.1,overcast clouds,,
1167,Yakeshi,CN,49.2833,120.7333,23.83,50,27,21.59,scattered clouds,,
1168,Salamiyah,SY,35.0113,37.0532,59.47,33,50,5.03,scattered clouds,,
1169,Reitz,ZA,-27.8014,28.4273,49.23,91,0,3.78,clear sky,,
1170,Huilong,CN,31.8111,121.655,58.93,68,100,9.78,overcast clouds,,
1171,Bonavista,CA,48.6499,-53.1147,33.57,97,100,32.66,heavy snow,,
1172,Gazanjyk,TM,39.2446,55.5154,58.69,64,91,9.64,overcast clouds,,
1173,Florianopolis,BR,-27.6146,-48.5012,68.38,91,20,3.44,few clouds,,
1174,Ahipara,NZ,-35.1667,173.1667,70.9,80,100,6.49,overcast clouds,,
1175,Izumo,JP,35.3667,132.7667,64.35,23,0,13.8,clear sky,,
1176,Camacha,PT,33.0833,-16.3333,51.22,66,40,20.71,scattered clouds,,
1177,Nur,PL,52.6683,22.3221,35.89,97,100,20.67,overcast clouds,,
1178,Quelimane,MZ,-17.8786,36.8883,76.95,88,0,3.44,clear sky,,
1179,Egvekinot,RU,66.3167,-179.1667,-5.1,85,27,13.82,scattered clouds,,
1180,Acapulco,MX,16.8634,-99.8901,75.02,83,20,9.22,few clouds,,
1181,Tezu,IN,27.9167,96.1667,68.4,87,100,4.27,overcast clouds,,
1182,Karratha,AU,-20.7377,116.8463,94.42,34,0,7.78,clear sky,,
1183,Yangambi,CD,0.8102,24.4336,68.9,97,87,1.05,overcast clouds,,
1184,Pionerskiy,RU,54.9508,20.2275,40.84,81,100,26.8,overcast clouds,,
1185,Togur,RU,58.3631,82.8265,35.8,100,100,8.72,overcast clouds,,
1186,Sao Joao Da Barra,BR,-21.6403,-41.0511,76.87,89,0,8.97,clear sky,,
1187,Mineiros,BR,-17.5694,-52.5511,72.72,61,94,3.15,overcast clouds,,
1188,Canton,CN,23.1167,113.25,76.95,33,3,3.49,clear sky,,
1189,Deputatskiy,RU,69.3,139.9,0.27,89,98,4.09,overcast clouds,,
1190,Emerald,AU,-23.5333,148.1667,90.34,43,3,1.14,clear sky,,
1191,Virtsu,EE,58.5716,23.5115,34.99,92,100,25.81,overcast clouds,,
1192,Sangar,RU,63.9242,127.4739,10.89,90,100,11.74,overcast clouds,,
1193,Nantucket,US,41.2835,-70.0995,46.54,78,0,13.8,clear sky,,
1194,Kardymovo,RU,54.8902,32.4311,29.23,88,100,15.26,overcast clouds,,
1195,Mbandaka,CD,0.0487,18.2603,69.64,96,90,2.55,light rain,,
1196,Torbay,CA,47.6666,-52.7314,39.76,96,100,23.02,heavy intensity rain,,
1197,Ravar,IR,31.2656,56.8055,78.8,8,46,5.97,scattered clouds,,
1198,Parabel,RU,58.6978,81.4825,37.49,97,100,9.22,overcast clouds,,
1199,Carauari,BR,-4.8828,-66.8958,72.57,97,70,0.38,broken clouds,,
1200,Melita,CA,49.2681,-100.9967,39.54,52,100,19.89,overcast clouds,,
1201,Gat,IL,31.61,34.7642,71.4,28,16,3.91,few clouds,,
1202,High Prairie,CA,55.4334,-116.4858,33.22,96,100,6.8,light snow,,
1203,Matagami,CA,49.7502,-77.6328,24.91,63,0,4.61,clear sky,,
1204,Oudtshoorn,ZA,-33.5907,22.2014,57.56,80,22,1.61,few clouds,,
1205,Arica,CL,-18.475,-70.3042,64.63,77,0,3.44,clear sky,,
1206,Ocos,GT,14.5094,-92.1933,82.58,68,98,4.76,overcast clouds,,
1207,Bubaque,GW,11.2833,-15.8333,76.84,67,0,8.99,clear sky,,
1208,Belyy Yar,RU,53.6039,91.3903,39.09,100,100,2.24,fog,,
1209,Minden,DE,52.2833,8.9167,45.01,94,75,13.8,broken clouds,,
1210,Valdivia,CL,-39.8142,-73.2459,48.29,96,77,0.63,broken clouds,,
1211,Salalah,OM,17.0151,54.0924,73.49,73,0,3.44,clear sky,,
1212,Nizwa,OM,22.9333,57.5333,79.12,29,1,3.31,clear sky,,
1213,Pacific Grove,US,36.6177,-121.9166,59.9,88,100,8.05,overcast clouds,,
1214,Boa Vista,BR,2.8197,-60.6733,80.58,78,75,4.61,broken clouds,,
1215,Miri,MY,4.4148,114.0089,84.34,74,40,6.91,scattered clouds,,
1216,Berbera,SO,10.4396,45.0143,80.42,76,10,5.03,clear sky,,
1217,Phrae,TH,18.0833,100.0,83.07,42,0,4.61,clear sky,,
1218,Novyy Urengoy,RU,66.0833,76.6333,33.85,100,100,6.49,overcast clouds,,
1219,Ketchikan,US,55.3422,-131.6461,45.07,65,20,9.22,few clouds,,
1220,Mmathubudukwane,BW,-24.6,26.4333,59.88,91,0,3.8,clear sky,,
1221,Bull Savanna,JM,17.8868,-77.5902,74.12,83,31,7.94,scattered clouds,,
1222,Galveston,US,29.3669,-94.9669,71.94,94,100,16.11,overcast clouds,,
1223,Tanout,NE,14.9709,8.8879,76.32,9,99,4.9,overcast clouds,,
